customer_id,event_date,amount,event_type
7343-EOBEU,2025-09-03,23.6,support_contact
3701-SFMUH,2025-05-06,69.7,transfer
6103-LIANB,2021-01-27,99.5,bill_pay
7319-VENRZ,2025-05-06,64.3,transaction
5846-NEQVZ,2020-02-02,70.85,transfer
6967-QIQRV,2024-09-08,101.9,mobile_deposit
5781-RFZRP,2020-02-02,73.5,balance_check
0939-YAPAF,2023-01-17,100.25,login
0308-IVGOK,2025-01-06,40.4,mobile_deposit
7293-LSCDV,2020-12-28,19.25,balance_check
7025-WCBNE,2022-01-22,59.6,bill_pay
5756-JYOJT,2025-01-06,64.9,mobile_deposit
4710-FDUIZ,2021-04-27,100.3,support_contact
6030-REHUX,2023-08-15,110.85,login
9548-LIGTA,2020-11-28,81.05,balance_check
5150-LJNSR,2023-05-17,98.05,balance_check
8270-RKSAP,2025-03-07,70.5,balance_check
6522-YRBXD,2023-01-17,94.55,bill_pay
2640-LYMOV,2025-10-03,19.65,mobile_deposit
1218-VKFPE,2024-12-07,19.0,bill_pay
3627-FHKBK,2025-11-02,75.3,transaction
2865-TCHJW,2025-08-04,89.2,transaction
1423-BMPBQ,2025-11-02,19.0,mobile_deposit
2393-DIVAI,2025-09-03,20.0,support_contact
5192-EBGOV,2025-11-02,85.7,bill_pay
4568-KNYWR,2021-08-25,63.25,login
8752-IMQOS,2025-07-05,20.1,balance_check
0742-LAFQK,2020-01-03,99.15,balance_check
0795-LAFGP,2020-02-02,90.4,mobile_deposit
0619-OLYUR,2020-01-03,111.9,support_contact
5512-IDZEI,2022-02-21,24.9,transaction
0459-SPZHJ,2020-09-29,83.5,transaction
0215-BQKGS,2023-06-16,84.3,balance_check
9244-ZVAPM,2025-11-02,45.6,mobile_deposit
0719-SYFRB,2024-12-07,61.65,bill_pay
8208-EUMTE,2024-08-09,54.85,transaction
5172-MIGPM,2025-08-04,65.55,bill_pay
1710-RCXUS,2021-09-24,90.35,support_contact
0374-FIUCA,2020-07-31,20.4,transaction
5839-SUYVZ,2024-08-09,74.55,transaction
5173-ZXXXL,2025-10-03,19.95,transfer
1096-ADRUX,2020-07-01,74.25,transaction
2001-MCUUW,2022-02-21,108.65,login
2731-GJRDG,2023-04-17,109.55,mobile_deposit
4723-BEGSG,2020-01-03,86.65,mobile_deposit
6516-NKQBO,2022-10-19,81.0,bill_pay
8672-OAUPW,2021-09-24,47.85,support_contact
8207-DMRVL,2020-01-03,114.55,transaction
3419-SNJJD,2020-07-31,105.25,login
6543-CPZMK,2025-03-07,29.95,bill_pay
4765-OXPPD,2025-03-07,65.0,transfer
2804-ETQDK,2020-07-01,20.55,bill_pay
6689-VRRTK,2022-04-22,109.8,bill_pay
7138-GIRSH,2021-10-24,69.5,transaction
9396-ZSFLL,2024-09-08,48.85,transfer
6464-KEXXH,2025-04-06,25.25,bill_pay
7134-MJPDY,2020-07-01,102.85,login
5240-CAOYT,2021-03-28,87.55,login
4059-IIEBK,2025-05-06,78.55,mobile_deposit
4881-JVQOD,2025-02-05,34.55,transfer
0516-UXRMT,2020-10-29,92.05,transfer
4851-BQDNX,2022-08-20,85.05,mobile_deposit
5148-HKFIR,2024-04-11,19.7,bill_pay
1009-IRMNA,2025-05-06,20.0,transfer
3003-CMDUU,2023-11-13,95.15,login
5016-IBERQ,2024-01-12,84.25,login
6797-UCJHZ,2020-07-01,104.6,transaction
2469-DTSGX,2020-01-03,111.65,transfer
4554-YGZIH,2021-11-23,90.05,bill_pay
5099-BAILX,2022-05-22,110.75,mobile_deposit
9931-KGHOA,2022-02-21,55.0,mobile_deposit
1775-KWJKQ,2020-01-03,89.85,bill_pay
7665-VIGUD,2025-02-05,20.35,support_contact
9411-TPQQV,2022-08-20,54.55,balance_check
7207-RMRDB,2020-07-31,105.5,transaction
7954-MLBUN,2023-05-17,99.45,mobile_deposit
2077-DDHJK,2020-05-02,70.9,transfer
4913-EHYUI,2021-04-27,104.55,transaction
0195-IESCP,2025-02-05,85.25,transfer
9574-BOSMD,2020-05-02,25.4,support_contact
4580-TMHJU,2022-05-22,56.15,login
0970-ETWGE,2025-11-02,89.55,transaction
4908-XAXAY,2021-11-23,89.85,mobile_deposit
8404-VLQFB,2024-09-08,25.25,transaction
1626-ERCMM,2024-04-11,94.55,transaction
0887-HJGAR,2025-11-02,45.7,transaction
2391-IPLOP,2021-10-24,69.65,balance_check
5644-PDMZC,2025-10-03,89.5,transaction
3509-GWQGF,2023-12-13,70.0,transfer
9576-ANLXO,2025-09-03,69.55,login
2024-BASKD,2025-11-02,74.6,support_contact
5845-BZZIB,2023-01-17,20.1,bill_pay
1140-UKVZG,2024-07-10,24.8,transaction
4160-AMJTL,2025-04-06,19.65,mobile_deposit
5183-SNMJQ,2025-02-05,95.1,transaction
8100-PNJMH,2020-05-02,88.85,mobile_deposit
7838-LAZFO,2022-03-23,78.8,transfer
4464-JCOLN,2025-10-03,19.85,mobile_deposit
2085-JVGAD,2022-11-18,20.35,bill_pay
5650-VDUDS,2025-08-04,24.25,login
8095-WANWK,2025-02-05,45.25,mobile_deposit
3030-ZKIWL,2025-11-02,20.05,mobile_deposit
9565-FLVCG,2020-07-31,69.55,login
8755-OGKNA,2021-03-28,19.5,bill_pay
2800-VEQXM,2025-09-03,74.75,transaction
7538-GWHML,2025-10-03,69.65,mobile_deposit
5533-RJFTJ,2021-11-23,30.2,login
3859-CVCET,2025-08-04,45.65,transfer
0214-JHPFW,2020-03-03,57.8,login
5642-MHDQT,2021-07-26,19.85,transfer
3088-FVYWK,2021-07-26,25.55,bill_pay
3276-HDUEG,2025-11-02,75.05,transaction
9092-GDZKO,2024-02-11,24.85,login
0823-HSCDJ,2021-08-25,49.15,support_contact
3729-OWRVL,2020-07-31,110.35,support_contact
2324-AALNO,2021-12-23,24.55,balance_check
0822-GAVAP,2025-10-03,34.7,mobile_deposit
5760-IFJOZ,2025-09-03,107.95,bill_pay
2826-UWHIS,2022-03-23,81.4,login
1448-PWKYE,2025-11-02,80.0,support_contact
7501-IWUNG,2020-11-28,73.8,mobile_deposit
4957-TREIR,2025-09-03,64.4,support_contact
7251-LJBQN,2022-08-20,103.75,login
8040-MNRTF,2025-11-02,71.1,transfer
1536-HBSWP,2025-11-02,49.9,login
5313-FPXWG,2021-09-24,24.6,balance_check
0067-DKWBL,2025-10-03,49.25,login
0946-FKYTX,2021-08-25,30.1,login
5076-YVXCM,2021-09-24,83.4,balance_check
8262-COGGB,2025-11-02,20.45,bill_pay
6663-JOCQO,2023-05-17,75.25,login
9620-QJREV,2022-01-22,20.55,balance_check
2276-YDAVZ,2025-09-03,75.1,mobile_deposit
2682-KEVRP,2024-02-11,20.05,transfer
2480-JZOSN,2025-11-02,20.65,transfer
0078-XZMHT,2020-01-03,85.15,login
5896-NPFWW,2025-09-03,50.15,bill_pay
9978-HYCIN,2022-01-22,84.95,bill_pay
8338-QIUNR,2020-01-03,66.5,mobile_deposit
1525-LNLOJ,2020-07-01,63.3,login
9450-TRJUU,2023-01-17,83.15,transfer
1766-GKNMI,2023-07-16,84.9,bill_pay
6942-LBFDP,2025-10-03,20.55,login
1456-TWCGB,2025-08-04,49.25,support_contact
7133-VBDCG,2023-11-13,79.85,bill_pay
7596-ZYWBB,2020-07-31,59.6,balance_check
8329-UTMVM,2023-09-14,104.65,support_contact
3014-WJKSM,2023-07-16,75.3,bill_pay
3347-YJZZE,2023-07-16,80.1,transfer
1029-QFBEN,2025-11-02,19.55,transaction
7929-DMBCV,2024-04-11,81.0,support_contact
9661-JALZV,2021-02-26,24.7,mobile_deposit
5433-KYGHE,2024-10-08,86.0,mobile_deposit
4312-KFRXN,2020-01-03,25.4,transfer
5575-TPIZQ,2022-02-21,89.15,bill_pay
0114-IGABW,2020-02-02,58.25,login
9944-AEXBM,2023-04-17,85.65,bill_pay
1853-ARAAQ,2023-10-14,50.35,transfer
6952-OMNWB,2020-05-02,80.35,mobile_deposit
4697-LUPSU,2025-10-03,20.2,bill_pay
8434-VGEQQ,2020-11-28,20.55,mobile_deposit
4952-YSOGZ,2025-08-04,85.95,support_contact
1589-AGTLK,2025-09-03,45.35,login
5244-IRFIH,2023-03-18,94.5,support_contact
6549-YMFAW,2025-03-07,21.25,mobile_deposit
4950-HKQTE,2024-02-11,26.25,mobile_deposit
6786-OBWQR,2025-07-05,80.85,transaction
2684-EIWEO,2023-06-16,91.7,transaction
2753-JMMCV,2020-07-31,74.2,support_contact
6439-GTPCA,2022-03-23,87.25,balance_check
6621-YOBKI,2025-07-05,20.35,support_contact
1216-JWVUX,2023-11-13,75.5,transaction
7564-GHCVB,2020-01-03,79.05,mobile_deposit
1173-NOEYG,2023-09-14,90.15,transfer
7595-EHCDL,2023-04-17,50.6,support_contact
6647-ZEDXT,2023-06-16,110.45,mobile_deposit
2521-NPUZR,2020-03-03,101.0,transfer
1307-TVUFB,2022-06-21,79.35,transfer
7503-MIOGA,2020-01-03,89.85,transaction
4381-MHQDC,2022-01-22,65.0,support_contact
6923-JHPMP,2025-10-03,80.45,bill_pay
5138-WVKYJ,2025-02-05,98.55,login
4018-PPNDW,2020-11-28,24.1,transaction
1635-FJFCC,2025-07-05,44.05,transaction
2499-AJYUA,2020-01-03,110.8,bill_pay
6919-ELBGL,2020-01-03,114.95,login
3966-HRMZA,2025-09-03,75.05,mobile_deposit
6425-JWTDV,2021-12-23,19.25,balance_check
8405-IGQFX,2020-09-29,90.05,support_contact
8224-IVVPA,2023-09-14,56.7,balance_check
9477-LGWQI,2020-03-03,80.15,mobile_deposit
1410-RSCMR,2025-05-06,71.35,transaction
3115-CZMZD,2025-12-02,20.25,login
0139-IVFJG,2025-10-03,90.35,transaction
6683-VLCTZ,2024-04-11,98.55,transfer
5730-DBDSI,2020-07-01,19.7,transaction
0030-FNXPP,2025-09-03,19.85,transaction
2189-WWOEW,2024-09-08,85.9,mobile_deposit
5684-FJVYR,2020-01-03,90.35,mobile_deposit
4013-GUXND,2025-11-02,20.8,mobile_deposit
1894-IGFSG,2024-02-11,89.25,balance_check
7379-POKDZ,2025-09-03,70.3,transfer
1266-NZYUI,2020-01-03,66.85,mobile_deposit
7969-FFOWG,2020-07-31,19.9,login
4718-DHSMV,2025-01-06,35.8,balance_check
5175-WLYXL,2024-02-11,78.85,bill_pay
7817-OMJNA,2024-10-08,20.4,login
8728-SKJLR,2022-07-21,74.25,support_contact
3137-NYQQI,2024-07-10,64.8,support_contact
7706-DZNKK,2025-01-06,20.45,login
0236-HFWSV,2024-09-08,93.35,mobile_deposit
3900-AQPHZ,2025-11-02,19.9,bill_pay
5842-POCOP,2025-07-05,88.9,bill_pay
2037-XJFUP,2023-03-18,95.8,balance_check
8823-RLPWL,2020-01-03,110.65,bill_pay
9505-SQFSW,2025-09-03,40.3,support_contact
7314-OXENN,2025-10-03,82.0,transfer
3758-CKOQL,2021-01-27,107.0,mobile_deposit
0322-CHQRU,2025-10-03,45.35,bill_pay
5676-CFLYY,2020-02-02,73.35,balance_check
7521-AFHAB,2025-07-05,44.8,support_contact
0285-INHLN,2023-09-14,54.75,transfer
4678-DVQEO,2025-11-02,52.2,transaction
5125-CNDSP,2020-09-29,40.6,transaction
0691-IFBQW,2022-02-21,110.0,transfer
4992-LTJNE,2020-01-03,55.3,support_contact
2202-OUTMO,2023-02-16,60.85,balance_check
0810-BDHAW,2023-12-13,78.4,transfer
0229-LFJAF,2020-01-03,69.65,mobile_deposit
7131-ZQZNK,2020-12-28,59.85,mobile_deposit
3442-ZHHCC,2020-05-02,76.9,transaction
5726-CVNYA,2025-04-06,19.85,bill_pay
9871-ELEYA,2023-02-16,67.65,balance_check
4257-GAESD,2025-06-05,45.0,transaction
5173-WXOQV,2025-10-03,64.2,bill_pay
2040-OBMLJ,2023-05-17,81.7,bill_pay
6286-ZHAOK,2024-04-11,25.55,mobile_deposit
3807-XHCJH,2025-11-02,20.0,support_contact
3009-JWMPU,2020-10-29,96.75,login
5671-RQRLP,2020-03-03,75.65,support_contact
1450-GALXR,2025-02-05,98.5,login
8859-AXJZP,2022-09-19,23.8,transfer
3174-AKMAS,2022-02-21,64.2,mobile_deposit
3138-BKYAV,2025-06-05,85.35,bill_pay
9926-PJHDQ,2020-01-03,76.8,balance_check
7382-DFJTU,2024-06-10,55.2,login
2798-NYLMZ,2020-02-02,108.55,support_contact
4289-DTDKW,2022-08-20,101.3,bill_pay
1820-TQVEV,2025-11-02,69.55,login
2239-JALAW,2021-02-26,103.25,login
4853-RULSV,2020-03-03,104.0,login
8098-TDCBU,2022-06-21,25.25,balance_check
3551-GAEGL,2023-02-16,30.4,mobile_deposit
4785-NKHCX,2025-07-05,20.05,balance_check
3196-NVXLZ,2023-11-13,84.6,transaction
6275-YDUVO,2025-10-03,86.2,bill_pay
0036-IHMOT,2021-05-27,103.7,mobile_deposit
0115-TFERT,2024-03-12,111.2,mobile_deposit
4178-EGMON,2020-03-03,88.0,mobile_deposit
4220-TINQT,2020-11-28,106.35,support_contact
5318-YKDPV,2022-05-22,79.15,mobile_deposit
7975-TZMLR,2022-01-22,103.1,balance_check
0295-QVKPB,2025-07-05,63.95,mobile_deposit
4335-BSMJS,2020-10-29,25.8,transfer
2311-QYMUQ,2024-08-09,89.45,bill_pay
3643-AHCFP,2025-05-06,95.6,mobile_deposit
9146-JRIOX,2024-10-08,25.55,bill_pay
3104-OWCGK,2020-12-28,90.95,transfer
5337-IIWKZ,2023-02-16,44.85,transfer
9101-BWFSS,2021-10-24,108.55,bill_pay
9650-VBUOG,2022-10-19,25.05,login
3487-EARAT,2020-03-03,74.1,transaction
2672-TGEFF,2022-11-18,88.8,support_contact
9231-ZJYAM,2025-08-04,78.85,login
4250-WAROZ,2020-12-28,93.25,login
8184-WMOFI,2020-10-29,71.4,balance_check
6982-SSHFK,2025-11-02,44.4,support_contact
6092-QZVPP,2022-12-18,79.2,support_contact
4625-LAMOB,2022-04-22,20.4,login
0727-BMPLR,2021-05-27,100.0,mobile_deposit
0392-BZIUW,2020-01-03,105.0,balance_check
1038-ZAGBI,2024-12-07,19.8,balance_check
6549-NNDYT,2024-11-07,30.85,transfer
3027-ZTDHO,2025-11-02,89.9,support_contact
0422-OHQHQ,2024-09-08,20.55,login
6916-HIJSE,2020-07-31,84.85,transfer
2316-ESMLS,2024-12-07,33.15,bill_pay
9778-OGKQZ,2020-01-03,92.0,transaction
7408-OFWXJ,2020-01-03,89.8,balance_check
6007-TCTST,2020-01-03,115.8,bill_pay
2252-NKNSI,2021-08-25,85.15,bill_pay
8713-IGZSO,2025-10-03,24.85,mobile_deposit
7905-TVXTA,2025-07-05,64.35,transaction
7695-PKLCZ,2020-05-02,20.5,bill_pay
2382-BCKQJ,2020-10-29,100.15,bill_pay
8374-UULRV,2020-01-03,86.05,transaction
2207-NHRJK,2025-11-02,50.8,transaction
3224-DFQNQ,2020-07-01,89.0,bill_pay
5275-PMFUT,2020-01-03,64.8,transaction
4795-UXVCJ,2023-10-14,19.8,bill_pay
9777-IQHWP,2020-08-30,93.4,bill_pay
0947-MUGVO,2024-04-11,73.65,mobile_deposit
9944-HKVVB,2025-09-03,95.1,login
4124-MMETB,2024-02-11,94.65,bill_pay
3671-SHRSP,2025-08-04,80.6,transfer
0979-MOZQI,2020-10-29,39.0,balance_check
2732-ISEZX,2025-07-05,20.5,support_contact
3313-QKNKB,2021-01-27,85.55,login
0323-XWWTN,2025-09-03,26.4,login
1937-OTUKY,2020-01-03,98.2,login
1573-LGXBA,2021-03-28,97.55,mobile_deposit
1764-VUUMT,2020-07-01,19.95,bill_pay
5073-WXOYN,2020-12-28,50.8,mobile_deposit
4713-ZBURT,2022-03-23,99.7,bill_pay
3050-GBUSH,2025-09-03,34.8,mobile_deposit
0207-MDKNV,2024-09-08,105.1,mobile_deposit
7876-AEHIG,2021-09-24,60.15,balance_check
7945-HLKEA,2020-12-28,64.75,transfer
9342-VNIMQ,2023-03-18,54.65,mobile_deposit
9851-KIELU,2025-02-05,110.1,balance_check
3523-BRGUW,2023-10-14,19.3,transaction
3908-BLSYF,2025-06-05,83.9,transfer
3199-NPKCN,2020-06-01,111.25,mobile_deposit
5170-PTRKA,2021-11-23,35.8,support_contact
4661-NJEUX,2025-11-02,20.05,login
2123-AGEEN,2025-05-06,84.35,transaction
1258-YMZNM,2023-09-14,110.5,transaction
0048-LUMLS,2022-11-18,91.2,balance_check
7549-MYGPK,2020-09-29,100.55,transaction
5898-IGSLP,2023-05-17,89.3,transfer
3804-RVTGV,2021-10-24,103.85,mobile_deposit
6259-WJQLC,2023-04-17,81.1,mobile_deposit
9227-LUNBG,2025-11-02,24.6,support_contact
7997-EASSD,2020-09-29,81.2,login
0730-KOAVE,2023-06-16,94.3,balance_check
8975-SKGRX,2020-02-02,116.1,login
0678-RLHVP,2021-07-26,105.55,transaction
4315-MURBD,2024-12-07,98.9,support_contact
2267-FPIMA,2021-10-24,94.4,login
1051-GEJLJ,2025-10-03,19.5,transfer
9734-YWGEX,2025-03-07,98.3,mobile_deposit
2719-BDAQO,2024-07-10,93.85,transaction
5285-MVEHD,2021-04-27,105.6,support_contact
0379-DJQHR,2020-06-01,81.35,login
0781-LKXBR,2025-03-07,100.5,balance_check
5543-QDCRY,2025-08-04,56.4,transfer
0297-RBCSG,2024-05-11,65.35,transfer
4694-PHWFW,2025-04-06,19.95,login
0835-JKADZ,2020-02-02,111.25,mobile_deposit
1907-UBQFC,2025-02-05,72.85,login
7508-SMHXL,2024-09-08,89.0,transaction
3865-YIOTT,2020-01-03,106.1,login
5993-BQHEA,2024-12-07,20.05,transfer
6024-RUGGH,2020-01-03,25.2,support_contact
6513-EECDB,2025-11-02,73.55,login
3956-CJUST,2024-01-12,75.4,mobile_deposit
4079-WWQQQ,2020-01-03,65.55,support_contact
6103-BOCOU,2023-10-14,80.7,balance_check
5149-TGWDZ,2024-03-12,104.55,bill_pay
7471-WNSUF,2020-12-28,24.15,login
8942-DBMHZ,2024-12-07,20.45,mobile_deposit
4301-VVZKA,2024-08-09,75.4,support_contact
9199-PWQVC,2020-09-29,79.7,mobile_deposit
4824-GUCBY,2024-02-11,81.7,balance_check
5393-HJZSM,2023-04-17,76.3,transfer
7074-IEVOJ,2025-09-03,79.4,mobile_deposit
9625-QSTYE,2024-11-07,81.15,support_contact
0862-PRCBS,2020-05-02,103.75,mobile_deposit
8812-ZRHFP,2023-06-16,86.45,mobile_deposit
5146-CBVOE,2024-08-09,75.1,mobile_deposit
0454-OKRCT,2023-03-18,80.6,transaction
5787-KXGIY,2020-01-03,19.3,transaction
4750-ZRXIU,2025-08-04,84.6,transfer
4198-VFOEA,2024-12-07,33.6,login
6630-UJZMY,2025-08-04,83.25,mobile_deposit
5709-LVOEQ,2025-12-02,80.85,balance_check
6400-BWQKW,2025-06-05,79.05,login
2692-AQCPF,2020-07-31,108.05,balance_check
0347-UBKUZ,2024-09-08,19.9,login
0835-DUUIQ,2023-12-13,21.05,transfer
0811-GSDTP,2024-11-07,30.15,mobile_deposit
7567-ECMCM,2023-12-13,79.85,mobile_deposit
6115-ZTBFQ,2020-01-03,65.5,bill_pay
6353-BRMMA,2021-06-26,104.1,balance_check
6680-WKXRZ,2025-09-03,74.4,login
6231-WFGFH,2025-08-04,20.5,login
9904-EHEVJ,2023-04-17,91.35,transaction
7028-DVOIQ,2023-01-17,99.05,bill_pay
6169-PPETC,2023-01-17,20.5,support_contact
4208-UFFGW,2025-10-03,44.95,support_contact
8584-KMVXD,2025-04-06,75.6,transaction
8467-WYNSR,2024-02-11,55.1,transaction
0851-DFJKB,2024-09-08,58.95,transaction
5382-SOYZL,2024-02-11,95.1,balance_check
9448-REEVD,2025-11-02,44.7,balance_check
3261-CQXOL,2020-02-02,25.45,transfer
8388-FYNPZ,2025-08-04,56.75,transfer
4002-BQWPQ,2023-11-13,81.75,transaction
5651-YLPRD,2023-04-17,86.1,bill_pay
2826-DXLQO,2025-05-06,29.8,login
4378-BZYFP,2024-07-10,20.5,balance_check
9489-UTFKA,2025-04-06,60.9,bill_pay
4849-PYRLQ,2021-04-27,73.25,mobile_deposit
9117-SHLZX,2025-11-02,45.7,balance_check
9889-TMAHG,2025-04-06,100.3,balance_check
4541-RMRLG,2025-05-06,19.25,transfer
7764-BDPEE,2025-09-03,20.85,login
3429-IFLEM,2020-02-02,77.35,login
3158-MOERK,2025-10-03,96.0,support_contact
7294-TMAOP,2025-11-02,90.55,support_contact
5002-GCQFH,2021-11-23,93.85,support_contact
0556-FJEGU,2021-02-26,70.1,support_contact
8919-FYFQZ,2022-04-22,30.35,mobile_deposit
0604-THJFP,2021-01-27,75.95,mobile_deposit
2834-JRTUA,2020-02-02,108.05,balance_check
5875-YPQFJ,2025-11-02,69.9,transaction
5879-SESNB,2025-01-06,75.25,transfer
6646-QVXLR,2020-10-29,103.75,transfer
6461-PPAXN,2023-01-17,54.95,support_contact
3318-ISQFQ,2024-04-11,19.5,balance_check
1106-HRLKZ,2022-08-20,19.6,bill_pay
2483-XSSMZ,2022-09-19,47.85,transaction
8603-IJWDN,2025-11-02,86.6,balance_check
8165-ZJRNM,2020-01-03,23.75,transaction
9369-XFEHK,2023-03-18,80.6,transaction
2604-XVDAM,2024-12-07,43.8,transaction
3717-OFRTN,2025-11-02,19.75,balance_check
9046-JBFWA,2023-09-14,19.15,support_contact
3280-NMUVX,2023-02-16,19.6,transfer
1206-EHBDD,2021-04-27,80.3,transfer
8361-LBRDI,2021-02-26,24.35,support_contact
4883-KCPZJ,2024-02-11,25.25,transaction
9108-EQPNQ,2025-02-05,26.1,bill_pay
7277-KAMWT,2024-11-07,20.0,login
3842-IYKUE,2023-01-17,85.3,balance_check
6641-XRPSU,2023-02-16,70.0,login
1374-DMZUI,2025-08-04,94.3,support_contact
2545-LXYVJ,2020-01-03,20.7,bill_pay
3234-VKACU,2025-10-03,70.3,balance_check
8357-EQXFO,2025-05-06,95.35,support_contact
1989-PRJHP,2023-09-14,75.5,transaction
8120-JDCAM,2025-08-04,69.55,transfer
8917-FAEMR,2022-11-18,19.85,login
7047-YXDMZ,2024-03-12,20.0,mobile_deposit
2858-EIMXH,2021-07-26,95.85,mobile_deposit
9524-EGPJC,2024-06-10,90.1,bill_pay
6993-OHLXR,2025-10-03,68.95,transaction
8818-XYFCQ,2023-04-17,99.55,login
6419-ZTTLE,2024-01-12,20.75,transaction
0929-HYQEW,2025-09-03,50.15,login
6614-YOLAC,2020-02-02,58.65,bill_pay
7426-RHZGU,2025-03-07,95.9,bill_pay
4065-JJAVA,2025-11-02,49.5,mobile_deposit
4695-VADHF,2024-06-10,57.45,transaction
3863-IUBJR,2024-12-07,53.65,balance_check
7649-SIJJF,2020-02-02,80.1,mobile_deposit
9361-YNQWJ,2020-08-30,24.4,transaction
3748-FVMZZ,2025-08-04,40.05,mobile_deposit
9391-TTOYH,2024-01-12,19.5,balance_check
1452-XRSJV,2022-09-19,51.05,transfer
3422-WJOYD,2023-08-15,54.35,transfer
8242-SOQUO,2025-07-05,84.7,transfer
7460-ITWWP,2022-03-23,86.1,transfer
7147-AYBAA,2022-11-18,70.35,support_contact
7868-TMWMZ,2020-12-28,110.0,login
4822-RVYBB,2025-04-06,100.6,support_contact
6732-FZUGP,2022-01-22,94.9,support_contact
8436-BJUMM,2023-10-14,83.75,support_contact
4184-TJFAN,2025-09-03,88.3,transfer
8329-GWVPJ,2021-10-24,69.75,balance_check
1352-VHKAJ,2023-09-14,71.6,bill_pay
4145-UQXUQ,2025-04-06,92.1,bill_pay
2632-TACXW,2020-10-29,23.65,login
8146-QQKZH,2020-02-02,81.85,transfer
1767-CJKBA,2020-07-01,25.1,transfer
6445-TNRXS,2020-05-02,114.7,transfer
4581-LNWUM,2024-11-07,49.15,mobile_deposit
4869-EPIUS,2021-04-27,80.9,transaction
9948-YPTDG,2022-10-19,79.45,mobile_deposit
1236-WFCDV,2024-10-08,90.45,transaction
1915-OAKWD,2024-08-09,19.3,transfer
7296-PIXQY,2024-10-08,70.2,transfer
4883-QICIH,2023-04-17,69.75,mobile_deposit
3354-OADJP,2025-04-06,54.25,mobile_deposit
3524-WQDSG,2022-05-22,99.3,transaction
0810-DHDBD,2021-08-25,74.0,bill_pay
4026-SKKHW,2025-09-03,50.25,transaction
2829-HYVZP,2023-07-16,19.8,mobile_deposit
8329-IBCTI,2025-11-02,19.65,balance_check
1271-SJBGZ,2024-12-07,43.65,mobile_deposit
3845-JHAMY,2024-08-09,35.5,balance_check
7013-PSXHK,2022-08-20,80.75,login
5669-SRAIP,2025-07-05,39.5,mobile_deposit
5981-ITEMU,2022-08-20,97.1,login
3486-NPGST,2022-12-18,19.55,bill_pay
6941-PMGEP,2025-07-05,80.0,transaction
1624-WOIWJ,2025-02-05,84.7,balance_check
2074-GKOWZ,2025-10-03,89.55,transaction
0376-YMCJC,2024-01-12,90.6,login
6100-FJZDG,2023-10-14,20.05,balance_check
4829-ZLJTK,2020-01-03,112.4,transaction
1730-VFMWO,2023-02-16,50.2,mobile_deposit
7143-BQIBA,2025-02-05,62.25,transfer
3800-LYTRK,2024-10-08,55.7,login
0634-SZPQA,2024-01-12,90.05,transaction
9646-NMHXE,2022-01-22,19.65,login
7030-NJVDP,2023-12-13,89.25,support_contact
5536-RTPWK,2021-11-23,99.05,login
8883-GRDWQ,2024-04-11,54.0,balance_check
6166-ILMNY,2025-10-03,69.75,support_contact
3097-NNSPB,2025-10-03,49.05,balance_check
7771-ZONAT,2024-02-11,56.75,transfer
0655-RBDUG,2025-05-06,98.05,support_contact
2111-DWYHN,2025-11-02,21.1,mobile_deposit
4194-WHFCB,2021-01-27,96.65,login
4121-AGSIN,2021-02-26,24.5,transaction
4361-BKAXE,2022-07-21,114.5,bill_pay
9845-PEEKO,2021-01-27,79.2,login
0455-XFASS,2025-09-03,69.55,login
0301-KOBTQ,2023-04-17,20.05,transfer
1751-NCDLI,2022-02-21,98.85,mobile_deposit
4367-NUYAO,2025-12-02,25.75,bill_pay
9878-TNQGW,2025-10-03,80.95,support_contact
9170-ARBTB,2021-08-25,19.6,support_contact
4441-NIHPT,2024-11-07,74.3,support_contact
8999-BOHSE,2025-01-06,89.7,balance_check
7241-AJHFS,2023-04-17,87.65,balance_check
7029-RPUAV,2024-07-10,100.45,transaction
4546-FOKWR,2024-08-09,74.75,bill_pay
9036-CSKBW,2021-09-24,107.45,support_contact
5832-TRLPB,2023-07-16,75.35,balance_check
8590-YFFQO,2020-03-03,64.95,transaction
8659-IOOPU,2020-02-02,100.45,mobile_deposit
1338-CECEE,2022-07-21,68.5,transaction
7439-DKZTW,2025-11-02,80.55,balance_check
4646-QZXTF,2025-05-06,81.25,transfer
4607-CHPCA,2023-11-13,90.4,transfer
9742-XOKTS,2020-06-01,89.55,support_contact
6921-OZMFH,2025-07-05,55.7,transfer
9578-FOMUK,2024-09-08,24.8,support_contact
4712-UYOOI,2024-04-11,20.0,support_contact
8824-RWFXJ,2025-09-03,56.15,balance_check
7722-CVFXN,2021-06-26,105.2,transfer
8717-VCTXJ,2022-06-21,19.55,support_contact
7363-QTBIW,2025-03-07,79.75,bill_pay
4159-NAAIX,2020-09-29,97.45,mobile_deposit
0971-QIFJK,2020-04-02,24.25,transaction
9397-TZSHA,2020-04-02,24.6,transaction
3391-JSQEW,2022-08-20,50.15,balance_check
0343-QLUZP,2020-12-28,39.6,transfer
9763-PDTKK,2025-08-04,94.4,transfer
2176-LVPNX,2020-02-02,89.85,support_contact
7627-JKIAZ,2022-11-18,78.95,login
3312-UUMZW,2023-04-17,98.85,support_contact
1271-UODNO,2022-09-19,53.85,mobile_deposit
8461-EFQYM,2022-10-19,24.25,bill_pay
6900-RBKER,2021-08-25,89.45,transaction
6891-JPYFF,2021-12-23,105.25,support_contact
1459-QNFQT,2020-03-03,59.5,login
